__typename,dateString,countryCode,countryName,postingType,value
HiringLabNationalPosting,2021-03-15,US,United States,TOTAL,113.17
HiringLabNationalPosting,2021-03-16,US,United States,TOTAL,113.5
HiringLabNationalPosting,2021-03-17,US,United States,TOTAL,113.86
HiringLabNationalPosting,2021-03-18,US,United States,TOTAL,114.28
HiringLabNationalPosting,2021-03-19,US,United States,TOTAL,114.73
HiringLabNationalPosting,2021-03-20,US,United States,TOTAL,115.11
HiringLabNationalPosting,2021-03-21,US,United States,TOTAL,115.64
HiringLabNationalPosting,2021-03-22,US,United States,TOTAL,116.12
HiringLabNationalPosting,2021-03-23,US,United States,TOTAL,116.84
HiringLabNationalPosting,2021-03-24,US,United States,TOTAL,117.51
HiringLabNationalPosting,2021-03-25,US,United States,TOTAL,118.08
HiringLabNationalPosting,2021-03-26,US,United States,TOTAL,118.69
HiringLabNationalPosting,2021-03-27,US,United States,TOTAL,119.37
HiringLabNationalPosting,2021-03-28,US,United States,TOTAL,119.92
HiringLabNationalPosting,2021-03-29,US,United States,TOTAL,120.53
HiringLabNationalPosting,2021-03-30,US,United States,TOTAL,121.01
HiringLabNationalPosting,2021-03-31,US,United States,TOTAL,121.57
HiringLabNationalPosting,2021-04-01,US,United States,TOTAL,121.97
HiringLabNationalPosting,2021-04-02,US,United States,TOTAL,122.26
HiringLabNationalPosting,2021-04-03,US,United States,TOTAL,122.51
HiringLabNationalPosting,2021-04-04,US,United States,TOTAL,122.84
HiringLabNationalPosting,2021-04-05,US,United States,TOTAL,123.2
HiringLabNationalPosting,2021-04-06,US,United States,TOTAL,123.47
HiringLabNationalPosting,2021-04-07,US,United States,TOTAL,123.62
HiringLabNationalPosting,2021-04-08,US,United States,TOTAL,123.93
HiringLabNationalPosting,2021-04-09,US,United States,TOTAL,124.41
HiringLabNationalPosting,2021-04-10,US,United States,TOTAL,124.72
HiringLabNationalPosting,2021-04-11,US,United States,TOTAL,124.98
HiringLabNationalPosting,2021-04-12,US,United States,TOTAL,125.24
HiringLabNationalPosting,2021-04-13,US,United States,TOTAL,125.5
HiringLabNationalPosting,2021-04-14,US,United States,TOTAL,125.92
HiringLabNationalPosting,2021-04-15,US,United States,TOTAL,126.35
HiringLabNationalPosting,2021-04-16,US,United States,TOTAL,126.64
HiringLabNationalPosting,2021-04-17,US,United States,TOTAL,127.1
HiringLabNationalPosting,2021-04-18,US,United States,TOTAL,127.56
HiringLabNationalPosting,2021-04-19,US,United States,TOTAL,127.96
HiringLabNationalPosting,2021-04-20,US,United States,TOTAL,128.38
HiringLabNationalPosting,2021-04-21,US,United States,TOTAL,128.78
HiringLabNationalPosting,2021-04-22,US,United States,TOTAL,129.17
HiringLabNationalPosting,2021-04-23,US,United States,TOTAL,129.61
HiringLabNationalPosting,2021-04-24,US,United States,TOTAL,130.03
HiringLabNationalPosting,2021-04-25,US,United States,TOTAL,130.39
HiringLabNationalPosting,2021-04-26,US,United States,TOTAL,130.75
HiringLabNationalPosting,2021-04-27,US,United States,TOTAL,131.07
HiringLabNationalPosting,2021-04-28,US,United States,TOTAL,131.37
HiringLabNationalPosting,2021-04-29,US,United States,TOTAL,131.66
HiringLabNationalPosting,2021-04-30,US,United States,TOTAL,131.86
HiringLabNationalPosting,2021-05-01,US,United States,TOTAL,131.93
HiringLabNationalPosting,2021-05-02,US,United States,TOTAL,131.96
HiringLabNationalPosting,2021-05-03,US,United States,TOTAL,132.01
HiringLabNationalPosting,2021-05-04,US,United States,TOTAL,132.08
HiringLabNationalPosting,2021-05-05,US,United States,TOTAL,132.17
HiringLabNationalPosting,2021-05-06,US,United States,TOTAL,132.31
HiringLabNationalPosting,2021-05-07,US,United States,TOTAL,132.17
HiringLabNationalPosting,2021-05-08,US,United States,TOTAL,132.48
HiringLabNationalPosting,2021-05-09,US,United States,TOTAL,132.93
HiringLabNationalPosting,2021-05-10,US,United States,TOTAL,133.31
HiringLabNationalPosting,2021-05-11,US,United States,TOTAL,133.72
HiringLabNationalPosting,2021-05-12,US,United States,TOTAL,134.14
HiringLabNationalPosting,2021-05-13,US,United States,TOTAL,134.52
HiringLabNationalPosting,2021-05-14,US,United States,TOTAL,135.15
HiringLabNationalPosting,2021-05-15,US,United States,TOTAL,135.32
HiringLabNationalPosting,2021-05-16,US,United States,TOTAL,135.4
HiringLabNationalPosting,2021-05-17,US,United States,TOTAL,135.48
HiringLabNationalPosting,2021-05-18,US,United States,TOTAL,135.48
HiringLabNationalPosting,2021-05-19,US,United States,TOTAL,135.35
HiringLabNationalPosting,2021-05-20,US,United States,TOTAL,135.31
HiringLabNationalPosting,2021-05-21,US,United States,TOTAL,135.24
HiringLabNationalPosting,2021-05-22,US,United States,TOTAL,135.07
HiringLabNationalPosting,2021-05-23,US,United States,TOTAL,135.17
HiringLabNationalPosting,2021-05-24,US,United States,TOTAL,135.25
HiringLabNationalPosting,2021-05-25,US,United States,TOTAL,135.44
HiringLabNationalPosting,2021-05-26,US,United States,TOTAL,135.71
HiringLabNationalPosting,2021-05-27,US,United States,TOTAL,135.93
HiringLabNationalPosting,2021-05-28,US,United States,TOTAL,136.21
HiringLabNationalPosting,2021-05-29,US,United States,TOTAL,136.7
HiringLabNationalPosting,2021-05-30,US,United States,TOTAL,136.92
HiringLabNationalPosting,2021-05-31,US,United States,TOTAL,137.17
HiringLabNationalPosting,2021-06-01,US,United States,TOTAL,137.1
HiringLabNationalPosting,2021-06-02,US,United States,TOTAL,136.97
HiringLabNationalPosting,2021-06-03,US,United States,TOTAL,136.86
HiringLabNationalPosting,2021-06-04,US,United States,TOTAL,136.79
HiringLabNationalPosting,2021-06-05,US,United States,TOTAL,136.69
HiringLabNationalPosting,2021-06-06,US,United States,TOTAL,136.64
HiringLabNationalPosting,2021-06-07,US,United States,TOTAL,136.55
HiringLabNationalPosting,2021-06-08,US,United States,TOTAL,136.73
HiringLabNationalPosting,2021-06-09,US,United States,TOTAL,137.02
HiringLabNationalPosting,2021-06-10,US,United States,TOTAL,137.24
HiringLabNationalPosting,2021-06-11,US,United States,TOTAL,137.47
HiringLabNationalPosting,2021-06-12,US,United States,TOTAL,137.66
HiringLabNationalPosting,2021-06-13,US,United States,TOTAL,137.84
HiringLabNationalPosting,2021-06-14,US,United States,TOTAL,138.15
HiringLabNationalPosting,2021-06-15,US,United States,TOTAL,138.44
HiringLabNationalPosting,2021-06-16,US,United States,TOTAL,138.63
HiringLabNationalPosting,2021-06-17,US,United States,TOTAL,138.75
HiringLabNationalPosting,2021-06-18,US,United States,TOTAL,138.78
HiringLabNationalPosting,2021-06-19,US,United States,TOTAL,138.97
HiringLabNationalPosting,2021-06-20,US,United States,TOTAL,139.09
HiringLabNationalPosting,2021-06-21,US,United States,TOTAL,139.24
HiringLabNationalPosting,2021-06-22,US,United States,TOTAL,139.31
HiringLabNationalPosting,2021-06-23,US,United States,TOTAL,139.48
HiringLabNationalPosting,2021-06-24,US,United States,TOTAL,139.64
HiringLabNationalPosting,2021-06-25,US,United States,TOTAL,139.8
HiringLabNationalPosting,2021-06-26,US,United States,TOTAL,140.07
HiringLabNationalPosting,2021-06-27,US,United States,TOTAL,140.24
HiringLabNationalPosting,2021-06-28,US,United States,TOTAL,140.46
HiringLabNationalPosting,2021-06-29,US,United States,TOTAL,140.73
HiringLabNationalPosting,2021-06-30,US,United States,TOTAL,140.84
HiringLabNationalPosting,2021-07-01,US,United States,TOTAL,140.96
HiringLabNationalPosting,2021-07-02,US,United States,TOTAL,141.06
HiringLabNationalPosting,2021-07-03,US,United States,TOTAL,141.05
HiringLabNationalPosting,2021-07-04,US,United States,TOTAL,141.12
HiringLabNationalPosting,2021-07-05,US,United States,TOTAL,141.06
HiringLabNationalPosting,2021-07-06,US,United States,TOTAL,141
HiringLabNationalPosting,2021-07-07,US,United States,TOTAL,140.95
HiringLabNationalPosting,2021-07-08,US,United States,TOTAL,141.01
HiringLabNationalPosting,2021-07-09,US,United States,TOTAL,141.19
HiringLabNationalPosting,2021-07-10,US,United States,TOTAL,141.13
HiringLabNationalPosting,2021-07-11,US,United States,TOTAL,141.12
HiringLabNationalPosting,2021-07-12,US,United States,TOTAL,141.11
HiringLabNationalPosting,2021-07-13,US,United States,TOTAL,141.21
HiringLabNationalPosting,2021-07-14,US,United States,TOTAL,141.33
HiringLabNationalPosting,2021-07-15,US,United States,TOTAL,141.52
HiringLabNationalPosting,2021-07-16,US,United States,TOTAL,141.62
HiringLabNationalPosting,2021-07-17,US,United States,TOTAL,141.88
HiringLabNationalPosting,2021-07-18,US,United States,TOTAL,142.28
HiringLabNationalPosting,2021-07-19,US,United States,TOTAL,142.75
HiringLabNationalPosting,2021-07-20,US,United States,TOTAL,143.12
HiringLabNationalPosting,2021-07-21,US,United States,TOTAL,143.18
HiringLabNationalPosting,2021-07-22,US,United States,TOTAL,143.03
HiringLabNationalPosting,2021-07-23,US,United States,TOTAL,142.87
HiringLabNationalPosting,2021-07-24,US,United States,TOTAL,142.62
HiringLabNationalPosting,2021-07-25,US,United States,TOTAL,142.2
HiringLabNationalPosting,2021-07-26,US,United States,TOTAL,141.68
HiringLabNationalPosting,2021-07-27,US,United States,TOTAL,141.28
HiringLabNationalPosting,2021-07-28,US,United States,TOTAL,141.15
HiringLabNationalPosting,2021-07-29,US,United States,TOTAL,141.13
HiringLabNationalPosting,2021-07-30,US,United States,TOTAL,141
HiringLabNationalPosting,2021-07-31,US,United States,TOTAL,141.16
HiringLabNationalPosting,2021-08-01,US,United States,TOTAL,141.22
HiringLabNationalPosting,2021-08-02,US,United States,TOTAL,141.32
HiringLabNationalPosting,2021-08-03,US,United States,TOTAL,141.32
HiringLabNationalPosting,2021-08-04,US,United States,TOTAL,141.4
HiringLabNationalPosting,2021-08-05,US,United States,TOTAL,141.58
HiringLabNationalPosting,2021-08-06,US,United States,TOTAL,141.97
HiringLabNationalPosting,2021-08-07,US,United States,TOTAL,141.96
HiringLabNationalPosting,2021-08-08,US,United States,TOTAL,142.23
HiringLabNationalPosting,2021-08-09,US,United States,TOTAL,142.55
HiringLabNationalPosting,2021-08-10,US,United States,TOTAL,142.9
HiringLabNationalPosting,2021-08-11,US,United States,TOTAL,143.17
HiringLabNationalPosting,2021-08-12,US,United States,TOTAL,143.45
HiringLabNationalPosting,2021-08-13,US,United States,TOTAL,143.68
HiringLabNationalPosting,2021-08-14,US,United States,TOTAL,144.11
HiringLabNationalPosting,2021-08-15,US,United States,TOTAL,144.39
HiringLabNationalPosting,2021-08-16,US,United States,TOTAL,144.61
HiringLabNationalPosting,2021-08-17,US,United States,TOTAL,144.84
HiringLabNationalPosting,2021-08-18,US,United States,TOTAL,145.08
HiringLabNationalPosting,2021-08-19,US,United States,TOTAL,145.35
HiringLabNationalPosting,2021-08-20,US,United States,TOTAL,145.61
HiringLabNationalPosting,2021-08-21,US,United States,TOTAL,145.89
HiringLabNationalPosting,2021-08-22,US,United States,TOTAL,146.25
HiringLabNationalPosting,2021-08-23,US,United States,TOTAL,146.58
HiringLabNationalPosting,2021-08-24,US,United States,TOTAL,146.84
HiringLabNationalPosting,2021-08-25,US,United States,TOTAL,147.2
HiringLabNationalPosting,2021-08-26,US,United States,TOTAL,147.42
HiringLabNationalPosting,2021-08-27,US,United States,TOTAL,147.57
HiringLabNationalPosting,2021-08-28,US,United States,TOTAL,147.69
HiringLabNationalPosting,2021-08-29,US,United States,TOTAL,147.82
HiringLabNationalPosting,2021-08-30,US,United States,TOTAL,147.98
HiringLabNationalPosting,2021-08-31,US,United States,TOTAL,148.11
HiringLabNationalPosting,2021-09-01,US,United States,TOTAL,148.01
HiringLabNationalPosting,2021-09-02,US,United States,TOTAL,147.97
HiringLabNationalPosting,2021-09-03,US,United States,TOTAL,147.97
HiringLabNationalPosting,2021-09-04,US,United States,TOTAL,147.85
HiringLabNationalPosting,2021-09-05,US,United States,TOTAL,147.86
HiringLabNationalPosting,2021-09-06,US,United States,TOTAL,147.93
HiringLabNationalPosting,2021-09-07,US,United States,TOTAL,147.79
HiringLabNationalPosting,2021-09-08,US,United States,TOTAL,147.96
HiringLabNationalPosting,2021-09-09,US,United States,TOTAL,148.11
HiringLabNationalPosting,2021-09-10,US,United States,TOTAL,148.08
HiringLabNationalPosting,2021-09-11,US,United States,TOTAL,148.14
HiringLabNationalPosting,2021-09-12,US,United States,TOTAL,148.02
HiringLabNationalPosting,2021-09-13,US,United States,TOTAL,147.89
HiringLabNationalPosting,2021-09-14,US,United States,TOTAL,148.26
HiringLabNationalPosting,2021-09-15,US,United States,TOTAL,148.52
HiringLabNationalPosting,2021-09-16,US,United States,TOTAL,148.66
HiringLabNationalPosting,2021-09-17,US,United States,TOTAL,148.96
HiringLabNationalPosting,2021-09-18,US,United States,TOTAL,149.27
HiringLabNationalPosting,2021-09-19,US,United States,TOTAL,149.64
HiringLabNationalPosting,2021-09-20,US,United States,TOTAL,149.97
HiringLabNationalPosting,2021-09-21,US,United States,TOTAL,150.02
HiringLabNationalPosting,2021-09-22,US,United States,TOTAL,150.14
HiringLabNationalPosting,2021-09-23,US,United States,TOTAL,150.34
HiringLabNationalPosting,2021-09-24,US,United States,TOTAL,150.52
HiringLabNationalPosting,2021-09-25,US,United States,TOTAL,150.64
HiringLabNationalPosting,2021-09-26,US,United States,TOTAL,150.74
HiringLabNationalPosting,2021-09-27,US,United States,TOTAL,150.83
HiringLabNationalPosting,2021-09-28,US,United States,TOTAL,151.05
HiringLabNationalPosting,2021-09-29,US,United States,TOTAL,151.13
HiringLabNationalPosting,2021-09-30,US,United States,TOTAL,151.2
HiringLabNationalPosting,2021-10-01,US,United States,TOTAL,151.3
HiringLabNationalPosting,2021-10-02,US,United States,TOTAL,151.47
HiringLabNationalPosting,2021-10-03,US,United States,TOTAL,151.55
HiringLabNationalPosting,2021-10-04,US,United States,TOTAL,151.63
HiringLabNationalPosting,2021-10-05,US,United States,TOTAL,151.65
HiringLabNationalPosting,2021-10-06,US,United States,TOTAL,151.72
HiringLabNationalPosting,2021-10-07,US,United States,TOTAL,151.8
HiringLabNationalPosting,2021-10-08,US,United States,TOTAL,151.94
HiringLabNationalPosting,2021-10-09,US,United States,TOTAL,152.26
HiringLabNationalPosting,2021-10-10,US,United States,TOTAL,152.47
HiringLabNationalPosting,2021-10-11,US,United States,TOTAL,152.75
HiringLabNationalPosting,2021-10-12,US,United States,TOTAL,152.88
HiringLabNationalPosting,2021-10-13,US,United States,TOTAL,152.94
HiringLabNationalPosting,2021-10-14,US,United States,TOTAL,153.15
HiringLabNationalPosting,2021-10-15,US,United States,TOTAL,153.3
HiringLabNationalPosting,2021-10-16,US,United States,TOTAL,153.13
HiringLabNationalPosting,2021-10-17,US,United States,TOTAL,153.32
HiringLabNationalPosting,2021-10-18,US,United States,TOTAL,153.39
HiringLabNationalPosting,2021-10-19,US,United States,TOTAL,153.65
HiringLabNationalPosting,2021-10-20,US,United States,TOTAL,153.91
HiringLabNationalPosting,2021-10-21,US,United States,TOTAL,154.14
HiringLabNationalPosting,2021-10-22,US,United States,TOTAL,154.38
HiringLabNationalPosting,2021-10-23,US,United States,TOTAL,154.84
HiringLabNationalPosting,2021-10-24,US,United States,TOTAL,155.04
HiringLabNationalPosting,2021-10-25,US,United States,TOTAL,155.3
HiringLabNationalPosting,2021-10-26,US,United States,TOTAL,155.52
HiringLabNationalPosting,2021-10-27,US,United States,TOTAL,155.75
HiringLabNationalPosting,2021-10-28,US,United States,TOTAL,155.92
HiringLabNationalPosting,2021-10-29,US,United States,TOTAL,156.1
HiringLabNationalPosting,2021-10-30,US,United States,TOTAL,156.29
HiringLabNationalPosting,2021-10-31,US,United States,TOTAL,156.4
HiringLabNationalPosting,2021-11-01,US,United States,TOTAL,156.59
HiringLabNationalPosting,2021-11-02,US,United States,TOTAL,156.76
HiringLabNationalPosting,2021-11-03,US,United States,TOTAL,156.9
HiringLabNationalPosting,2021-11-04,US,United States,TOTAL,157.01
HiringLabNationalPosting,2021-11-05,US,United States,TOTAL,157.15
HiringLabNationalPosting,2021-11-06,US,United States,TOTAL,157.07
HiringLabNationalPosting,2021-11-07,US,United States,TOTAL,157.27
HiringLabNationalPosting,2021-11-08,US,United States,TOTAL,157.38
HiringLabNationalPosting,2021-11-09,US,United States,TOTAL,157.47
HiringLabNationalPosting,2021-11-10,US,United States,TOTAL,157.63
HiringLabNationalPosting,2021-11-11,US,United States,TOTAL,157.98
HiringLabNationalPosting,2021-11-12,US,United States,TOTAL,158.17
HiringLabNationalPosting,2021-11-13,US,United States,TOTAL,158.43
HiringLabNationalPosting,2021-11-14,US,United States,TOTAL,158.57
HiringLabNationalPosting,2021-11-15,US,United States,TOTAL,158.72
HiringLabNationalPosting,2021-11-16,US,United States,TOTAL,158.94
HiringLabNationalPosting,2021-11-17,US,United States,TOTAL,159.17
HiringLabNationalPosting,2021-11-18,US,United States,TOTAL,159.18
HiringLabNationalPosting,2021-11-19,US,United States,TOTAL,159.39
HiringLabNationalPosting,2021-11-20,US,United States,TOTAL,159.37
HiringLabNationalPosting,2021-11-21,US,United States,TOTAL,159.62
HiringLabNationalPosting,2021-11-22,US,United States,TOTAL,159.85
HiringLabNationalPosting,2021-11-23,US,United States,TOTAL,159.9
HiringLabNationalPosting,2021-11-24,US,United States,TOTAL,159.91
HiringLabNationalPosting,2021-11-25,US,United States,TOTAL,159.84
HiringLabNationalPosting,2021-11-26,US,United States,TOTAL,159.66
HiringLabNationalPosting,2021-11-27,US,United States,TOTAL,159.7
HiringLabNationalPosting,2021-11-28,US,United States,TOTAL,159.42
HiringLabNationalPosting,2021-11-29,US,United States,TOTAL,159.1
HiringLabNationalPosting,2021-11-30,US,United States,TOTAL,158.94
HiringLabNationalPosting,2021-12-01,US,United States,TOTAL,158.7
HiringLabNationalPosting,2021-12-02,US,United States,TOTAL,158.63
HiringLabNationalPosting,2021-12-03,US,United States,TOTAL,158.5
HiringLabNationalPosting,2021-12-04,US,United States,TOTAL,158.68
HiringLabNationalPosting,2021-12-05,US,United States,TOTAL,158.88
HiringLabNationalPosting,2021-12-06,US,United States,TOTAL,159.18
HiringLabNationalPosting,2021-12-07,US,United States,TOTAL,159.36
HiringLabNationalPosting,2021-12-08,US,United States,TOTAL,159.65
HiringLabNationalPosting,2021-12-09,US,United States,TOTAL,159.88
HiringLabNationalPosting,2021-12-10,US,United States,TOTAL,160.18
HiringLabNationalPosting,2021-12-11,US,United States,TOTAL,160.04
HiringLabNationalPosting,2021-12-12,US,United States,TOTAL,160.12
HiringLabNationalPosting,2021-12-13,US,United States,TOTAL,160.14
HiringLabNationalPosting,2021-12-14,US,United States,TOTAL,160.27
HiringLabNationalPosting,2021-12-15,US,United States,TOTAL,160.24
HiringLabNationalPosting,2021-12-16,US,United States,TOTAL,160.13
HiringLabNationalPosting,2021-12-17,US,United States,TOTAL,160.19
HiringLabNationalPosting,2021-12-18,US,United States,TOTAL,160.35
HiringLabNationalPosting,2021-12-19,US,United States,TOTAL,160.32
HiringLabNationalPosting,2021-12-20,US,United States,TOTAL,160.26
HiringLabNationalPosting,2021-12-21,US,United States,TOTAL,159.96
HiringLabNationalPosting,2021-12-22,US,United States,TOTAL,159.63
HiringLabNationalPosting,2021-12-23,US,United States,TOTAL,159.35
HiringLabNationalPosting,2021-12-24,US,United States,TOTAL,158.86
HiringLabNationalPosting,2021-12-25,US,United States,TOTAL,158.44
HiringLabNationalPosting,2021-12-26,US,United States,TOTAL,157.95
HiringLabNationalPosting,2021-12-27,US,United States,TOTAL,157.57
HiringLabNationalPosting,2021-12-28,US,United States,TOTAL,157.46
HiringLabNationalPosting,2021-12-29,US,United States,TOTAL,157.36
HiringLabNationalPosting,2021-12-30,US,United States,TOTAL,157.22
HiringLabNationalPosting,2021-12-31,US,United States,TOTAL,157.04
HiringLabNationalPosting,2022-01-01,US,United States,TOTAL,156.88
HiringLabNationalPosting,2022-01-02,US,United States,TOTAL,156.45
HiringLabNationalPosting,2022-01-03,US,United States,TOTAL,155.96
HiringLabNationalPosting,2022-01-04,US,United States,TOTAL,155.52
HiringLabNationalPosting,2022-01-05,US,United States,TOTAL,155.23
HiringLabNationalPosting,2022-01-06,US,United States,TOTAL,155.02
HiringLabNationalPosting,2022-01-07,US,United States,TOTAL,154.96
HiringLabNationalPosting,2022-01-08,US,United States,TOTAL,154.77
HiringLabNationalPosting,2022-01-09,US,United States,TOTAL,155.09
HiringLabNationalPosting,2022-01-10,US,United States,TOTAL,155.43
HiringLabNationalPosting,2022-01-11,US,United States,TOTAL,155.65
HiringLabNationalPosting,2022-01-12,US,United States,TOTAL,155.91
HiringLabNationalPosting,2022-01-13,US,United States,TOTAL,156.13
HiringLabNationalPosting,2022-01-14,US,United States,TOTAL,155.92
HiringLabNationalPosting,2022-01-15,US,United States,TOTAL,156.28
HiringLabNationalPosting,2022-01-16,US,United States,TOTAL,156.4
HiringLabNationalPosting,2022-01-17,US,United States,TOTAL,156.48
HiringLabNationalPosting,2022-01-18,US,United States,TOTAL,156.62
HiringLabNationalPosting,2022-01-19,US,United States,TOTAL,156.73
HiringLabNationalPosting,2022-01-20,US,United States,TOTAL,156.84
HiringLabNationalPosting,2022-01-21,US,United States,TOTAL,157.29
HiringLabNationalPosting,2022-01-22,US,United States,TOTAL,157.23
HiringLabNationalPosting,2022-01-23,US,United States,TOTAL,157.31
HiringLabNationalPosting,2022-01-24,US,United States,TOTAL,157.43
HiringLabNationalPosting,2022-01-25,US,United States,TOTAL,157.6
HiringLabNationalPosting,2022-01-26,US,United States,TOTAL,157.83
HiringLabNationalPosting,2022-01-27,US,United States,TOTAL,158.03
HiringLabNationalPosting,2022-01-28,US,United States,TOTAL,158.22
HiringLabNationalPosting,2022-01-29,US,United States,TOTAL,158.66
HiringLabNationalPosting,2022-01-30,US,United States,TOTAL,159.09
HiringLabNationalPosting,2022-01-31,US,United States,TOTAL,159.39
HiringLabNationalPosting,2022-02-01,US,United States,TOTAL,159.63
HiringLabNationalPosting,2022-02-02,US,United States,TOTAL,159.82
HiringLabNationalPosting,2022-02-03,US,United States,TOTAL,160.09
HiringLabNationalPosting,2022-02-04,US,United States,TOTAL,160.39
HiringLabNationalPosting,2022-02-05,US,United States,TOTAL,160.54
HiringLabNationalPosting,2022-02-06,US,United States,TOTAL,160.6
HiringLabNationalPosting,2022-02-07,US,United States,TOTAL,160.75
HiringLabNationalPosting,2022-02-08,US,United States,TOTAL,160.85
HiringLabNationalPosting,2022-02-09,US,United States,TOTAL,161.06
HiringLabNationalPosting,2022-02-10,US,United States,TOTAL,161.26
HiringLabNationalPosting,2022-02-11,US,United States,TOTAL,161.48
HiringLabNationalPosting,2022-02-12,US,United States,TOTAL,161.67
HiringLabNationalPosting,2022-02-13,US,United States,TOTAL,161.8
HiringLabNationalPosting,2022-02-14,US,United States,TOTAL,161.88
HiringLabNationalPosting,2022-02-15,US,United States,TOTAL,162.02
HiringLabNationalPosting,2022-02-16,US,United States,TOTAL,162.15
HiringLabNationalPosting,2022-02-17,US,United States,TOTAL,162.19
HiringLabNationalPosting,2022-02-18,US,United States,TOTAL,162.32
HiringLabNationalPosting,2022-02-19,US,United States,TOTAL,162.26
HiringLabNationalPosting,2022-02-20,US,United States,TOTAL,162.51
HiringLabNationalPosting,2022-02-21,US,United States,TOTAL,162.81
HiringLabNationalPosting,2022-02-22,US,United States,TOTAL,162.91
HiringLabNationalPosting,2022-02-23,US,United States,TOTAL,163.01
HiringLabNationalPosting,2022-02-24,US,United States,TOTAL,163.28
HiringLabNationalPosting,2022-02-25,US,United States,TOTAL,163.44
HiringLabNationalPosting,2022-02-26,US,United States,TOTAL,163.85
HiringLabNationalPosting,2022-02-27,US,United States,TOTAL,163.96
HiringLabNationalPosting,2022-02-28,US,United States,TOTAL,164.05
HiringLabNationalPosting,2022-03-01,US,United States,TOTAL,164.21
HiringLabNationalPosting,2022-03-02,US,United States,TOTAL,164.25
HiringLabNationalPosting,2022-03-03,US,United States,TOTAL,164.23
HiringLabNationalPosting,2022-03-04,US,United States,TOTAL,164.21
HiringLabNationalPosting,2022-03-05,US,United States,TOTAL,164.1
HiringLabNationalPosting,2022-03-06,US,United States,TOTAL,164.15
HiringLabNationalPosting,2022-03-07,US,United States,TOTAL,164.18
HiringLabNationalPosting,2022-03-08,US,United States,TOTAL,164.36
HiringLabNationalPosting,2022-03-09,US,United States,TOTAL,164.63
HiringLabNationalPosting,2022-03-10,US,United States,TOTAL,164.78
HiringLabNationalPosting,2022-03-11,US,United States,TOTAL,164.97
HiringLabNationalPosting,2022-03-12,US,United States,TOTAL,165.2
HiringLabNationalPosting,2022-03-13,US,United States,TOTAL,165.32
HiringLabNationalPosting,2022-03-14,US,United States,TOTAL,165.42
HiringLabNationalPosting,2022-03-15,US,United States,TOTAL,165.45
HiringLabNationalPosting,2022-03-16,US,United States,TOTAL,165.47
HiringLabNationalPosting,2022-03-17,US,United States,TOTAL,165.63
HiringLabNationalPosting,2022-03-18,US,United States,TOTAL,165.69
HiringLabNationalPosting,2022-03-19,US,United States,TOTAL,165.69
HiringLabNationalPosting,2022-03-20,US,United States,TOTAL,165.73
HiringLabNationalPosting,2022-03-21,US,United States,TOTAL,165.76
HiringLabNationalPosting,2022-03-22,US,United States,TOTAL,165.9
HiringLabNationalPosting,2022-03-23,US,United States,TOTAL,165.92
HiringLabNationalPosting,2022-03-24,US,United States,TOTAL,166.05
HiringLabNationalPosting,2022-03-25,US,United States,TOTAL,166.3
HiringLabNationalPosting,2022-03-26,US,United States,TOTAL,166.58
HiringLabNationalPosting,2022-03-27,US,United States,TOTAL,166.88
HiringLabNationalPosting,2022-03-28,US,United States,TOTAL,167.09
HiringLabNationalPosting,2022-03-29,US,United States,TOTAL,167.21
HiringLabNationalPosting,2022-03-30,US,United States,TOTAL,167.54
HiringLabNationalPosting,2022-03-31,US,United States,TOTAL,167.66
HiringLabNationalPosting,2022-04-01,US,United States,TOTAL,167.5
HiringLabNationalPosting,2022-04-02,US,United States,TOTAL,167.33
HiringLabNationalPosting,2022-04-03,US,United States,TOTAL,167.11
HiringLabNationalPosting,2022-04-04,US,United States,TOTAL,166.91
HiringLabNationalPosting,2022-04-05,US,United States,TOTAL,166.74
HiringLabNationalPosting,2022-04-06,US,United States,TOTAL,166.44
HiringLabNationalPosting,2022-04-07,US,United States,TOTAL,166.18
HiringLabNationalPosting,2022-04-08,US,United States,TOTAL,166.13
HiringLabNationalPosting,2022-04-09,US,United States,TOTAL,165.8
HiringLabNationalPosting,2022-04-10,US,United States,TOTAL,165.33
HiringLabNationalPosting,2022-04-11,US,United States,TOTAL,164.93
HiringLabNationalPosting,2022-04-12,US,United States,TOTAL,164.57
HiringLabNationalPosting,2022-04-13,US,United States,TOTAL,164.24
HiringLabNationalPosting,2022-04-14,US,United States,TOTAL,164.02
HiringLabNationalPosting,2022-04-15,US,United States,TOTAL,163.83
HiringLabNationalPosting,2022-04-16,US,United States,TOTAL,163.99
HiringLabNationalPosting,2022-04-17,US,United States,TOTAL,164.27
HiringLabNationalPosting,2022-04-18,US,United States,TOTAL,164.53
HiringLabNationalPosting,2022-04-19,US,United States,TOTAL,164.83
HiringLabNationalPosting,2022-04-20,US,United States,TOTAL,165.07
HiringLabNationalPosting,2022-04-21,US,United States,TOTAL,165.34
HiringLabNationalPosting,2022-04-22,US,United States,TOTAL,165.84
HiringLabNationalPosting,2022-04-23,US,United States,TOTAL,166.31
HiringLabNationalPosting,2022-04-24,US,United States,TOTAL,166.53
HiringLabNationalPosting,2022-04-25,US,United States,TOTAL,166.77
HiringLabNationalPosting,2022-04-26,US,United States,TOTAL,167.04
HiringLabNationalPosting,2022-04-27,US,United States,TOTAL,166.81
HiringLabNationalPosting,2022-04-28,US,United States,TOTAL,166.9
HiringLabNationalPosting,2022-04-29,US,United States,TOTAL,166.75
