__typename,dateString,countryCode,countryName,postingType,value
HiringLabNationalPosting,2020-07-04,US,United States,TOTAL,74.89
HiringLabNationalPosting,2020-07-05,US,United States,TOTAL,75.32
HiringLabNationalPosting,2020-07-06,US,United States,TOTAL,75.39
HiringLabNationalPosting,2020-07-07,US,United States,TOTAL,75.45
HiringLabNationalPosting,2020-07-08,US,United States,TOTAL,75.61
HiringLabNationalPosting,2020-07-09,US,United States,TOTAL,75.99
HiringLabNationalPosting,2020-07-10,US,United States,TOTAL,76.34
HiringLabNationalPosting,2020-07-11,US,United States,TOTAL,76.76
HiringLabNationalPosting,2020-07-12,US,United States,TOTAL,77.12
HiringLabNationalPosting,2020-07-13,US,United States,TOTAL,77.47
HiringLabNationalPosting,2020-07-14,US,United States,TOTAL,77.83
HiringLabNationalPosting,2020-07-15,US,United States,TOTAL,78.05
HiringLabNationalPosting,2020-07-16,US,United States,TOTAL,78.21
HiringLabNationalPosting,2020-07-17,US,United States,TOTAL,78.36
HiringLabNationalPosting,2020-07-18,US,United States,TOTAL,78.32
HiringLabNationalPosting,2020-07-19,US,United States,TOTAL,78.44
HiringLabNationalPosting,2020-07-20,US,United States,TOTAL,78.63
HiringLabNationalPosting,2020-07-21,US,United States,TOTAL,78.83
HiringLabNationalPosting,2020-07-22,US,United States,TOTAL,79.13
HiringLabNationalPosting,2020-07-23,US,United States,TOTAL,79.48
HiringLabNationalPosting,2020-07-24,US,United States,TOTAL,79.85
HiringLabNationalPosting,2020-07-25,US,United States,TOTAL,80.38
HiringLabNationalPosting,2020-07-26,US,United States,TOTAL,80.78
HiringLabNationalPosting,2020-07-27,US,United States,TOTAL,81.09
HiringLabNationalPosting,2020-07-28,US,United States,TOTAL,81.4
HiringLabNationalPosting,2020-07-29,US,United States,TOTAL,81.64
HiringLabNationalPosting,2020-07-30,US,United States,TOTAL,81.84
HiringLabNationalPosting,2020-07-31,US,United States,TOTAL,82.01
HiringLabNationalPosting,2020-08-01,US,United States,TOTAL,82.18
HiringLabNationalPosting,2020-08-02,US,United States,TOTAL,82.33
HiringLabNationalPosting,2020-08-03,US,United States,TOTAL,82.5
HiringLabNationalPosting,2020-08-04,US,United States,TOTAL,82.56
HiringLabNationalPosting,2020-08-05,US,United States,TOTAL,82.62
HiringLabNationalPosting,2020-08-06,US,United States,TOTAL,82.61
HiringLabNationalPosting,2020-08-07,US,United States,TOTAL,82.63
HiringLabNationalPosting,2020-08-08,US,United States,TOTAL,82.61
HiringLabNationalPosting,2020-08-09,US,United States,TOTAL,82.56
HiringLabNationalPosting,2020-08-10,US,United States,TOTAL,82.53
HiringLabNationalPosting,2020-08-11,US,United States,TOTAL,82.58
HiringLabNationalPosting,2020-08-12,US,United States,TOTAL,82.53
HiringLabNationalPosting,2020-08-13,US,United States,TOTAL,82.54
HiringLabNationalPosting,2020-08-14,US,United States,TOTAL,82.52
HiringLabNationalPosting,2020-08-15,US,United States,TOTAL,82.34
HiringLabNationalPosting,2020-08-16,US,United States,TOTAL,82.39
HiringLabNationalPosting,2020-08-17,US,United States,TOTAL,82.42
HiringLabNationalPosting,2020-08-18,US,United States,TOTAL,82.44
HiringLabNationalPosting,2020-08-19,US,United States,TOTAL,82.56
HiringLabNationalPosting,2020-08-20,US,United States,TOTAL,82.72
HiringLabNationalPosting,2020-08-21,US,United States,TOTAL,82.84
HiringLabNationalPosting,2020-08-22,US,United States,TOTAL,83.11
HiringLabNationalPosting,2020-08-23,US,United States,TOTAL,83.18
HiringLabNationalPosting,2020-08-24,US,United States,TOTAL,83.24
HiringLabNationalPosting,2020-08-25,US,United States,TOTAL,83.36
HiringLabNationalPosting,2020-08-26,US,United States,TOTAL,83.43
HiringLabNationalPosting,2020-08-27,US,United States,TOTAL,83.46
HiringLabNationalPosting,2020-08-28,US,United States,TOTAL,83.54
HiringLabNationalPosting,2020-08-29,US,United States,TOTAL,83.66
HiringLabNationalPosting,2020-08-30,US,United States,TOTAL,83.78
HiringLabNationalPosting,2020-08-31,US,United States,TOTAL,83.89
HiringLabNationalPosting,2020-09-01,US,United States,TOTAL,84.01
HiringLabNationalPosting,2020-09-02,US,United States,TOTAL,84.15
HiringLabNationalPosting,2020-09-03,US,United States,TOTAL,84.37
HiringLabNationalPosting,2020-09-04,US,United States,TOTAL,84.55
HiringLabNationalPosting,2020-09-05,US,United States,TOTAL,84.65
HiringLabNationalPosting,2020-09-06,US,United States,TOTAL,84.8
HiringLabNationalPosting,2020-09-07,US,United States,TOTAL,84.98
HiringLabNationalPosting,2020-09-08,US,United States,TOTAL,85.03
HiringLabNationalPosting,2020-09-09,US,United States,TOTAL,85.07
HiringLabNationalPosting,2020-09-10,US,United States,TOTAL,85.21
HiringLabNationalPosting,2020-09-11,US,United States,TOTAL,85.39
HiringLabNationalPosting,2020-09-12,US,United States,TOTAL,85.57
HiringLabNationalPosting,2020-09-13,US,United States,TOTAL,85.65
HiringLabNationalPosting,2020-09-14,US,United States,TOTAL,85.65
HiringLabNationalPosting,2020-09-15,US,United States,TOTAL,85.84
HiringLabNationalPosting,2020-09-16,US,United States,TOTAL,86.06
HiringLabNationalPosting,2020-09-17,US,United States,TOTAL,86.26
HiringLabNationalPosting,2020-09-18,US,United States,TOTAL,86.45
HiringLabNationalPosting,2020-09-19,US,United States,TOTAL,86.6
HiringLabNationalPosting,2020-09-20,US,United States,TOTAL,86.86
HiringLabNationalPosting,2020-09-21,US,United States,TOTAL,87.09
HiringLabNationalPosting,2020-09-22,US,United States,TOTAL,87.33
HiringLabNationalPosting,2020-09-23,US,United States,TOTAL,87.53
HiringLabNationalPosting,2020-09-24,US,United States,TOTAL,87.62
HiringLabNationalPosting,2020-09-25,US,United States,TOTAL,87.72
HiringLabNationalPosting,2020-09-26,US,United States,TOTAL,87.8
HiringLabNationalPosting,2020-09-27,US,United States,TOTAL,87.89
HiringLabNationalPosting,2020-09-28,US,United States,TOTAL,88.04
HiringLabNationalPosting,2020-09-29,US,United States,TOTAL,88.23
HiringLabNationalPosting,2020-09-30,US,United States,TOTAL,88.45
HiringLabNationalPosting,2020-10-01,US,United States,TOTAL,88.56
HiringLabNationalPosting,2020-10-02,US,United States,TOTAL,88.72
HiringLabNationalPosting,2020-10-03,US,United States,TOTAL,88.95
HiringLabNationalPosting,2020-10-04,US,United States,TOTAL,89.12
HiringLabNationalPosting,2020-10-05,US,United States,TOTAL,89.26
HiringLabNationalPosting,2020-10-06,US,United States,TOTAL,89.31
HiringLabNationalPosting,2020-10-07,US,United States,TOTAL,89.4
HiringLabNationalPosting,2020-10-08,US,United States,TOTAL,89.6
HiringLabNationalPosting,2020-10-09,US,United States,TOTAL,89.71
HiringLabNationalPosting,2020-10-10,US,United States,TOTAL,89.86
HiringLabNationalPosting,2020-10-11,US,United States,TOTAL,90.02
