__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-10,US,United States,finance,Banking & Finance,TOTAL,100.31
HiringLabSectoralPosting,2020-02-11,US,United States,accounting,Accounting,TOTAL,101.1
HiringLabSectoralPosting,2020-02-11,US,United States,admin,Administrative Assistance,TOTAL,100.41
HiringLabSectoralPosting,2020-02-11,US,United States,arch,Architecture,TOTAL,100.15
HiringLabSectoralPosting,2020-02-11,US,United States,arts,Arts & Entertainment,TOTAL,99.15
HiringLabSectoralPosting,2020-02-11,US,United States,childcare,Childcare,TOTAL,98.44
HiringLabSectoralPosting,2020-02-11,US,United States,engcivil,Civil Engineering,TOTAL,100.13
HiringLabSectoralPosting,2020-02-11,US,United States,finance,Banking & Finance,TOTAL,100.89
HiringLabSectoralPosting,2020-02-12,US,United States,accounting,Accounting,TOTAL,101.26
HiringLabSectoralPosting,2020-02-12,US,United States,admin,Administrative Assistance,TOTAL,100.41
HiringLabSectoralPosting,2020-02-12,US,United States,arch,Architecture,TOTAL,100.16
HiringLabSectoralPosting,2020-02-12,US,United States,arts,Arts & Entertainment,TOTAL,99.36
HiringLabSectoralPosting,2020-02-12,US,United States,childcare,Childcare,TOTAL,98.43
HiringLabSectoralPosting,2020-02-12,US,United States,engcivil,Civil Engineering,TOTAL,100.18
HiringLabSectoralPosting,2020-02-12,US,United States,finance,Banking & Finance,TOTAL,101.64
HiringLabSectoralPosting,2020-02-13,US,United States,accounting,Accounting,TOTAL,101.25
HiringLabSectoralPosting,2020-02-13,US,United States,admin,Administrative Assistance,TOTAL,100.41
HiringLabSectoralPosting,2020-02-13,US,United States,arch,Architecture,TOTAL,100.2
HiringLabSectoralPosting,2020-02-13,US,United States,arts,Arts & Entertainment,TOTAL,99.41
HiringLabSectoralPosting,2020-02-13,US,United States,childcare,Childcare,TOTAL,98.44
HiringLabSectoralPosting,2020-02-13,US,United States,engcivil,Civil Engineering,TOTAL,100.22
HiringLabSectoralPosting,2020-02-13,US,United States,finance,Banking & Finance,TOTAL,102.24
HiringLabSectoralPosting,2020-02-14,US,United States,accounting,Accounting,TOTAL,101.41
HiringLabSectoralPosting,2020-02-14,US,United States,admin,Administrative Assistance,TOTAL,100.49
HiringLabSectoralPosting,2020-02-14,US,United States,arch,Architecture,TOTAL,100.37
HiringLabSectoralPosting,2020-02-14,US,United States,arts,Arts & Entertainment,TOTAL,99.39
