__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-09,US,United States,service,Community & Social Service,TOTAL,100.56
HiringLabSectoralPosting,2020-02-10,US,United States,construction,Construction,TOTAL,98.81
HiringLabSectoralPosting,2020-02-10,US,United States,customer,Customer Service,TOTAL,100.37
HiringLabSectoralPosting,2020-02-10,US,United States,driver,Driving,TOTAL,98.29
HiringLabSectoralPosting,2020-02-10,US,United States,math,Data & Analytics,TOTAL,100.03
HiringLabSectoralPosting,2020-02-10,US,United States,meddental,Dental,TOTAL,100.71
HiringLabSectoralPosting,2020-02-10,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.92
HiringLabSectoralPosting,2020-02-10,US,United States,service,Community & Social Service,TOTAL,100.57
HiringLabSectoralPosting,2020-02-11,US,United States,construction,Construction,TOTAL,98.63
HiringLabSectoralPosting,2020-02-11,US,United States,customer,Customer Service,TOTAL,100.37
HiringLabSectoralPosting,2020-02-11,US,United States,driver,Driving,TOTAL,98.28
HiringLabSectoralPosting,2020-02-11,US,United States,math,Data & Analytics,TOTAL,100.14
HiringLabSectoralPosting,2020-02-11,US,United States,meddental,Dental,TOTAL,100.48
HiringLabSectoralPosting,2020-02-11,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.82
HiringLabSectoralPosting,2020-02-11,US,United States,service,Community & Social Service,TOTAL,100.59
HiringLabSectoralPosting,2020-02-12,US,United States,construction,Construction,TOTAL,98.47
HiringLabSectoralPosting,2020-02-12,US,United States,customer,Customer Service,TOTAL,100.39
HiringLabSectoralPosting,2020-02-12,US,United States,driver,Driving,TOTAL,98.45
HiringLabSectoralPosting,2020-02-12,US,United States,math,Data & Analytics,TOTAL,100.18
HiringLabSectoralPosting,2020-02-12,US,United States,meddental,Dental,TOTAL,100.27
HiringLabSectoralPosting,2020-02-12,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.71
HiringLabSectoralPosting,2020-02-12,US,United States,service,Community & Social Service,TOTAL,100.59
HiringLabSectoralPosting,2020-02-13,US,United States,construction,Construction,TOTAL,98.37
HiringLabSectoralPosting,2020-02-13,US,United States,customer,Customer Service,TOTAL,100.39
HiringLabSectoralPosting,2020-02-13,US,United States,driver,Driving,TOTAL,98.55
HiringLabSectoralPosting,2020-02-13,US,United States,math,Data & Analytics,TOTAL,100.2
HiringLabSectoralPosting,2020-02-13,US,United States,meddental,Dental,TOTAL,100.04
HiringLabSectoralPosting,2020-02-13,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.59
HiringLabSectoralPosting,2020-02-13,US,United States,service,Community & Social Service,TOTAL,100.49
HiringLabSectoralPosting,2020-02-14,US,United States,construction,Construction,TOTAL,98.32
HiringLabSectoralPosting,2020-02-14,US,United States,customer,Customer Service,TOTAL,100.36
HiringLabSectoralPosting,2020-02-14,US,United States,driver,Driving,TOTAL,99.06
HiringLabSectoralPosting,2020-02-14,US,United States,math,Data & Analytics,TOTAL,100.21
HiringLabSectoralPosting,2020-02-14,US,United States,meddental,Dental,TOTAL,99.89
HiringLabSectoralPosting,2020-02-14,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.5
HiringLabSectoralPosting,2020-02-14,US,United States,service,Community & Social Service,TOTAL,100.36
HiringLabSectoralPosting,2020-02-15,US,United States,construction,Construction,TOTAL,98.19
HiringLabSectoralPosting,2020-02-15,US,United States,customer,Customer Service,TOTAL,99.99
HiringLabSectoralPosting,2020-02-15,US,United States,driver,Driving,TOTAL,99.12
HiringLabSectoralPosting,2020-02-15,US,United States,math,Data & Analytics,TOTAL,100.04
HiringLabSectoralPosting,2020-02-15,US,United States,meddental,Dental,TOTAL,99.85
HiringLabSectoralPosting,2020-02-15,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.37
HiringLabSectoralPosting,2020-02-15,US,United States,service,Community & Social Service,TOTAL,100.23
HiringLabSectoralPosting,2020-02-16,US,United States,construction,Construction,TOTAL,98.16
HiringLabSectoralPosting,2020-02-16,US,United States,customer,Customer Service,TOTAL,99.74
HiringLabSectoralPosting,2020-02-16,US,United States,driver,Driving,TOTAL,99.19
HiringLabSectoralPosting,2020-02-16,US,United States,math,Data & Analytics,TOTAL,100.13
HiringLabSectoralPosting,2020-02-16,US,United States,meddental,Dental,TOTAL,99.91
HiringLabSectoralPosting,2020-02-16,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.28
HiringLabSectoralPosting,2020-02-16,US,United States,service,Community & Social Service,TOTAL,100.2
HiringLabSectoralPosting,2020-02-17,US,United States,construction,Construction,TOTAL,98.25
HiringLabSectoralPosting,2020-02-17,US,United States,customer,Customer Service,TOTAL,99.44
HiringLabSectoralPosting,2020-02-17,US,United States,driver,Driving,TOTAL,99.33
HiringLabSectoralPosting,2020-02-17,US,United States,math,Data & Analytics,TOTAL,100.19
HiringLabSectoralPosting,2020-02-17,US,United States,meddental,Dental,TOTAL,99.91
HiringLabSectoralPosting,2020-02-17,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.19
HiringLabSectoralPosting,2020-02-17,US,United States,service,Community & Social Service,TOTAL,100.19
HiringLabSectoralPosting,2020-02-18,US,United States,construction,Construction,TOTAL,98.43
HiringLabSectoralPosting,2020-02-18,US,United States,customer,Customer Service,TOTAL,99.11
HiringLabSectoralPosting,2020-02-18,US,United States,driver,Driving,TOTAL,99.45
HiringLabSectoralPosting,2020-02-18,US,United States,math,Data & Analytics,TOTAL,100.15
HiringLabSectoralPosting,2020-02-18,US,United States,meddental,Dental,TOTAL,99.86
HiringLabSectoralPosting,2020-02-18,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.13
HiringLabSectoralPosting,2020-02-18,US,United States,service,Community & Social Service,TOTAL,100.22
HiringLabSectoralPosting,2020-02-19,US,United States,construction,Construction,TOTAL,98.55
HiringLabSectoralPosting,2020-02-19,US,United States,customer,Customer Service,TOTAL,98.81
HiringLabSectoralPosting,2020-02-19,US,United States,driver,Driving,TOTAL,99.54
HiringLabSectoralPosting,2020-02-19,US,United States,math,Data & Analytics,TOTAL,100.13
HiringLabSectoralPosting,2020-02-19,US,United States,meddental,Dental,TOTAL,99.84
HiringLabSectoralPosting,2020-02-19,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.1
HiringLabSectoralPosting,2020-02-19,US,United States,service,Community & Social Service,TOTAL,100.1
HiringLabSectoralPosting,2020-02-20,US,United States,construction,Construction,TOTAL,98.66
HiringLabSectoralPosting,2020-02-20,US,United States,customer,Customer Service,TOTAL,98.51
HiringLabSectoralPosting,2020-02-20,US,United States,driver,Driving,TOTAL,99.56
HiringLabSectoralPosting,2020-02-20,US,United States,math,Data & Analytics,TOTAL,100.15
HiringLabSectoralPosting,2020-02-20,US,United States,meddental,Dental,TOTAL,99.82
HiringLabSectoralPosting,2020-02-20,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.08
HiringLabSectoralPosting,2020-02-20,US,United States,service,Community & Social Service,TOTAL,100.11
HiringLabSectoralPosting,2020-02-21,US,United States,construction,Construction,TOTAL,98.8
HiringLabSectoralPosting,2020-02-21,US,United States,customer,Customer Service,TOTAL,98.21
HiringLabSectoralPosting,2020-02-21,US,United States,driver,Driving,TOTAL,99.79
HiringLabSectoralPosting,2020-02-21,US,United States,math,Data & Analytics,TOTAL,100.12
HiringLabSectoralPosting,2020-02-21,US,United States,meddental,Dental,TOTAL,99.76
HiringLabSectoralPosting,2020-02-21,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.97
HiringLabSectoralPosting,2020-02-21,US,United States,service,Community & Social Service,TOTAL,100.19
HiringLabSectoralPosting,2020-02-22,US,United States,construction,Construction,TOTAL,98.99
HiringLabSectoralPosting,2020-02-22,US,United States,customer,Customer Service,TOTAL,98.14
HiringLabSectoralPosting,2020-02-22,US,United States,driver,Driving,TOTAL,100.11
