__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-19,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.47
HiringLabSectoralPosting,2020-02-19,US,United States,service,Community & Social Service,TOTAL,101.71
HiringLabSectoralPosting,2020-02-20,US,United States,construction,Construction,TOTAL,102.9
HiringLabSectoralPosting,2020-02-20,US,United States,customer,Customer Service,TOTAL,98.67
HiringLabSectoralPosting,2020-02-20,US,United States,driver,Driving,TOTAL,101.24
HiringLabSectoralPosting,2020-02-20,US,United States,math,Data & Analytics,TOTAL,101.44
HiringLabSectoralPosting,2020-02-20,US,United States,meddental,Dental,TOTAL,99.92
HiringLabSectoralPosting,2020-02-20,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.64
HiringLabSectoralPosting,2020-02-20,US,United States,service,Community & Social Service,TOTAL,101.79
HiringLabSectoralPosting,2020-02-21,US,United States,construction,Construction,TOTAL,103.35
HiringLabSectoralPosting,2020-02-21,US,United States,customer,Customer Service,TOTAL,98.44
HiringLabSectoralPosting,2020-02-21,US,United States,driver,Driving,TOTAL,101.64
HiringLabSectoralPosting,2020-02-21,US,United States,math,Data & Analytics,TOTAL,101.37
HiringLabSectoralPosting,2020-02-21,US,United States,meddental,Dental,TOTAL,99.87
HiringLabSectoralPosting,2020-02-21,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.73
HiringLabSectoralPosting,2020-02-21,US,United States,service,Community & Social Service,TOTAL,101.93
HiringLabSectoralPosting,2020-02-22,US,United States,construction,Construction,TOTAL,103.81
HiringLabSectoralPosting,2020-02-22,US,United States,customer,Customer Service,TOTAL,98.5
HiringLabSectoralPosting,2020-02-22,US,United States,driver,Driving,TOTAL,102.07
HiringLabSectoralPosting,2020-02-22,US,United States,math,Data & Analytics,TOTAL,101.24
HiringLabSectoralPosting,2020-02-22,US,United States,meddental,Dental,TOTAL,99.91
HiringLabSectoralPosting,2020-02-22,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.93
HiringLabSectoralPosting,2020-02-22,US,United States,service,Community & Social Service,TOTAL,101.98
HiringLabSectoralPosting,2020-02-23,US,United States,construction,Construction,TOTAL,104.25
